x1,x2,y
-0.778241-0.627966j,+0.999856-0.016999j,+5.664122-2.019893j
+0.569577-0.821938j,-0.204329+0.978902j,+0.074100+5.365404j
-0.442311-0.896862j,-0.083368-0.996519j,-1.993878-10.662736j
-0.526542+0.850149j,-0.999299+0.037448j,-9.574016+2.850030j
-0.290414-0.956901j,+0.545647-0.838015j,+3.493933-9.574825j
+0.939405+0.342809j,-0.771600+0.636108j,-3.354582+6.117294j
-0.982669-0.185368j,+0.260333+0.965519j,-0.865342+7.168046j
-0.991030+0.133641j,-0.991435-0.130604j,-10.904566-0.643911j
-0.452683-0.891672j,+0.728286+0.685273j,+4.468243+2.807168j
+0.600724+0.799456j,-0.988235-0.152943j,-6.103706+1.174822j
+0.998913+0.046619j,+0.138055+0.990425j,+4.101176+8.063255j
-0.024974-0.999688j,+0.559159-0.829061j,+4.398348-9.631549j
-0.370708-0.928749j,-0.936392+0.350957j,-8.603258+0.021404j
-0.461868+0.886949j,+0.967832+0.251597j,+6.357054+4.673619j
+0.472902-0.881115j,-0.490352-0.871525j,-2.504108-9.615541j
-0.052770+0.998607j,-0.999076+0.042971j,-8.150920+3.339592j
-0.153963+0.988077j,+0.499556+0.866281j,+3.534563+9.894481j
-0.277418+0.960749j,-0.908975+0.416851j,-8.104055+6.217053j
-0.319500-0.947586j,-0.975534+0.219851j,-8.762768-1.083954j
+0.885327-0.464969j,+0.972903+0.231212j,+10.439207+0.454791j
+0.741270-0.671207j,+0.010071-0.999949j,+2.304375-10.013215j
-0.111260-0.993791j,+0.847626+0.530594j,+6.447229+1.263377j
+0.339455+0.940622j,+0.780572-0.625066j,+7.262941-2.178659j
-0.065787-0.997834j,-0.442004+0.897013j,-3.733389+4.182605j
+0.294182+0.955749j,-0.992654-0.120986j,-7.058688+1.899363j
-0.099572-0.995030j,-0.968227+0.250074j,-8.044529-0.984496j
-0.981767+0.190086j,+0.993080-0.117440j,+4.999338-0.369260j
+0.997864-0.065318j,-0.367519+0.930016j,+0.053444+7.244175j
-0.085471-0.996341j,-0.285391+0.958411j,-2.539541+4.678267j
+0.452322-0.891855j,-0.862963+0.505267j,-5.546738+1.366573j
+0.664693-0.747116j,-0.435445+0.900215j,-1.489480+4.960374j
-0.876289-0.481786j,+0.473126-0.880995j,+1.156145-8.493314j
-0.961496+0.274818j,-0.217786+0.975997j,-4.626776+8.632427j
+0.982375+0.186922j,-0.694329+0.719658j,-2.607509+6.318027j
+0.077326-0.997006j,-0.999104+0.042319j,-7.760855-2.652466j
+0.205155-0.978730j,-0.430107-0.902778j,-2.825393-10.158411j
-0.406227+0.913772j,-0.021919-0.999760j,-1.394033-5.256762j
+0.121506-0.992591j,-0.998248+0.059167j,-7.621468-2.504437j
+0.824060+0.566502j,+0.747721-0.664013j,+8.453950-3.612598j
+0.484880+0.874581j,-0.582376+0.812920j,-3.204366+9.127099j
+0.156563+0.987668j,+0.413664+0.910430j,+3.778998+10.246442j
+0.130801-0.991409j,+0.310774-0.950484j,+2.878593-10.578097j
+0.074926-0.997189j,-0.925835+0.377928j,-7.181902+0.031855j
-0.848238+0.529616j,-0.992784+0.119914j,-10.486988+2.548159j
+0.570380+0.821381j,+0.995922-0.090215j,+9.678518+1.742423j
-0.757377-0.652978j,+0.085807-0.996312j,-1.585677-9.929428j
-0.325592+0.945510j,-0.986005-0.166716j,-8.864816+1.502802j
+0.933467+0.358662j,+0.203068-0.979165j,+4.424943-6.757332j
+0.295260+0.955417j,-0.937922+0.346845j,-6.617600+5.641012j
-0.678578-0.734529j,+0.501183+0.865341j,+1.973731+4.719145j
+0.995611+0.093589j,+0.489981+0.871733j,+6.906678+7.254635j
-0.258780-0.965936j,+0.065879+0.997828j,-0.249306+5.084812j
-0.988797-0.149269j,+0.893452-0.449158j,+4.181229-4.041070j
+0.931322+0.364198j,+0.662895-0.748712j,+8.097128-4.897103j
-0.566357+0.824160j,+0.272425-0.962177j,+0.480327-5.224936j
-0.991692-0.128634j,-0.912017+0.410152j,-10.271215+2.895312j
+0.164421-0.986390j,-0.855433+0.517913j,-6.350204+1.184133j
-0.914977+0.403505j,-0.997039-0.076902j,-10.721241+0.595296j
+0.833195+0.552980j,-0.704465+0.709739j,-3.136138+7.336848j
-0.217717-0.976012j,-0.829989-0.557779j,-7.293065-7.390271j
+0.000409-1.000000j,-0.999998-0.001746j,-7.998760-3.013965j
-0.112589+0.993642j,+0.688836+0.724917j,+5.172920+8.780264j
-0.434584-0.900631j,-0.278264+0.960505j,-3.529866+4.982142j
+0.381036-0.924560j,-0.866018-0.500012j,-5.785038-6.773781j
-0.819929-0.572466j,-0.999952-0.009821j,-10.459400-1.795964j
+0.577848-0.816144j,+0.116119-0.993235j,+2.662498-10.394315j
+0.130818+0.991406j,-0.101906+0.994794j,-0.422792+10.932571j
+0.775978+0.630760j,-0.989221-0.146431j,-5.585832+0.720828j
-0.925618-0.378458j,+0.896970-0.442091j,+4.398907-4.672103j
+0.599983+0.800013j,+0.787207+0.616688j,+8.097606+7.333547j
+0.999999-0.001381j,+0.988505-0.151188j,+10.908038-1.213643j
-0.923661+0.383210j,+0.064205+0.997937j,-2.257344+9.133125j
-0.549566+0.835450j,-0.971885+0.235455j,-9.423780+4.389991j
-0.820986+0.570948j,+0.998541-0.054002j,+5.525367+1.280828j
-0.581776-0.813349j,-0.019869-0.999803j,-1.904283-10.438467j
+0.805876-0.592085j,+0.674661-0.738127j,+7.814918-7.681273j
-0.105596+0.994409j,-0.999846-0.017554j,-8.315556+2.842792j
-0.144081+0.989566j,+0.521366-0.853333j,+3.738683-3.857970j
-0.965580+0.260107j,-0.991965-0.126514j,-10.832457-0.231794j
-0.999350+0.036053j,+0.798255-0.602319j,+3.387992-4.710396j
+0.853648-0.520851j,+0.925225+0.379419j,+9.962743+1.472799j
-0.832214+0.554454j,-0.996741+0.080673j,-10.470568+2.308744j
+0.626230+0.779639j,+0.999668-0.025750j,+9.876036+2.132912j
-0.872938+0.487832j,+0.992153+0.125027j,+5.318414+2.463708j
+0.645620+0.763659j,-0.217539+0.976052j,+0.196552+10.099390j
+0.361925-0.932207j,+0.773443-0.633865j,+7.273322-7.867544j
+0.808602+0.588356j,+0.735529+0.677493j,+8.310038+7.185014j
+0.285330-0.958429j,-0.794808-0.606861j,-5.502474-7.730176j
-0.846115+0.533000j,-0.854766-0.519013j,-9.376475-2.553107j
-0.970990+0.239119j,+0.809609+0.586970j,+3.563899+5.413119j
+0.493530-0.869729j,-0.260527-0.965466j,-0.603629-10.332918j
-0.893892-0.448282j,-0.373984+0.927435j,-5.673548+6.074634j
-0.638199+0.769871j,-0.328644-0.944454j,-4.543747-5.246018j
+0.834596-0.550863j,+0.016420+0.999865j,+2.635145+6.346332j
-0.309780+0.950808j,+0.958555-0.284906j,+6.739103+0.573174j
+0.040747+0.999170j,+0.323090+0.946368j,+2.706957+10.568456j
-0.715166+0.698955j,+0.282877-0.959156j,+0.117515-5.576386j
-0.996528+0.083255j,+0.617706+0.786409j,+1.952067+6.541035j
+0.827674+0.561209j,+0.999600-0.028276j,+10.479823+1.457418j
+0.806354+0.591433j,-0.995098+0.098889j,-5.541724+2.565410j
-0.195856+0.980633j,-0.543856-0.839179j,-4.938417-3.771531j
-0.910461+0.413594j,-0.999756+0.022076j,-10.729434+1.417390j
+0.888136+0.459581j,+0.744377-0.667760j,+8.619423-3.963336j
+0.628985-0.777417j,+0.846501-0.532387j,+8.658963-6.591349j
-0.519516+0.854460j,+0.972771+0.231769j,+6.223618+4.417532j
-0.240087-0.970751j,-0.573353-0.819309j,-5.307083-9.466723j
-0.328839-0.944386j,-0.005848+0.999983j,-1.033300+5.166705j
-0.983597-0.180380j,-0.723605-0.690214j,-8.739630-6.062855j
+0.981825+0.189788j,-0.375914-0.926655j,-0.061833-6.843875j
+0.546089-0.837727j,+0.211037-0.977478j,+3.326562-10.333007j
+0.683325+0.730114j,+0.051652-0.998665j,+2.463191-5.798978j
+0.975801-0.218660j,-0.077551-0.996988j,+2.306998-8.631889j
+0.591039+0.806643j,-0.211456+0.977387j,+0.081469+10.239029j
+0.930006-0.367544j,-0.862480-0.506092j,-4.109818-5.151366j
-0.998212+0.059778j,-0.966000-0.258542j,-10.722636-1.889001j
+0.815582+0.578642j,-0.742263-0.670109j,-3.491355-3.624948j
-0.890767+0.454460j,+0.123006-0.992406j,-1.688254-6.575868j
-0.795778-0.605589j,+0.957865-0.287220j,+5.275585-4.114524j
-0.213637-0.976913j,+0.991502+0.130095j,+7.291100-1.889979j
+0.063369+0.997990j,+0.999190-0.040241j,+8.183628+2.672044j
+0.900793-0.434249j,+0.826763+0.562551j,+9.316479+3.197659j
+0.146121+0.989267j,-0.448943-0.893560j,-3.153179-4.180684j
-0.933376+0.358900j,-0.979209+0.202856j,-10.633796+2.699551j
-0.040176+0.999193j,+0.647917+0.761711j,+5.062810+9.091264j
-0.116691+0.993168j,+0.983643-0.180130j,+7.519070+1.538464j
+0.699155-0.714970j,+0.286015-0.958225j,+4.385584-9.810712j
+0.350428-0.936590j,+0.852006+0.523532j,+7.867333+1.378486j
+0.434454-0.900694j,+0.160940+0.986964j,+2.590884+5.193631j
-0.555430-0.831563j,+0.665063+0.746787j,+3.654213+3.479608j
+0.986699+0.162559j,+0.997575-0.069599j,+10.940697-0.069115j
-0.185299-0.982682j,-0.342338+0.939577j,-3.294601+4.568569j
-0.945537-0.325514j,-0.894661-0.446745j,-9.993903-4.550501j
+0.917731+0.397202j,+0.957164-0.289546j,+10.410506-1.124762j
-0.553870-0.832603j,-0.402569+0.915390j,-4.882162+4.825308j
+0.347167+0.937803j,+0.684417+0.729090j,+6.516842+8.646132j
-0.968440-0.249245j,+0.370022+0.929023j,+0.054852+6.684450j
-0.515743-0.856743j,+0.425149-0.905123j,+1.853963-9.811217j
-0.792039-0.610470j,+0.996508+0.083495j,+5.595948-1.163454j
-0.142639+0.989775j,-0.864268-0.503032j,-7.342061-1.054930j
-0.977564+0.210638j,-0.998169-0.060487j,-10.918044+0.148022j
+0.581970-0.813211j,+0.244898-0.969549j,+3.705091-10.196023j
+0.822124-0.569309j,-0.518607-0.855013j,-1.682485-8.548029j
+0.996032-0.088995j,+0.995713+0.092497j,+10.953800+0.472994j
-0.949388-0.314105j,-0.988479-0.151357j,-10.755998-2.153172j
-0.449588-0.893236j,-0.589142-0.808029j,-6.061901-9.143943j
+0.946731+0.322025j,+0.377807-0.925884j,+5.862648-6.441002j
-0.998037+0.062627j,+0.733718+0.679455j,+2.875630+5.623516j
+0.988030+0.154262j,+0.957571-0.288197j,+10.624659-1.842793j
-0.234749-0.972056j,+0.682594+0.730798j,+4.756506+2.930213j
+0.684772+0.728757j,+0.613404+0.789770j,+6.961546+8.504428j
+0.817784-0.575526j,+0.016860-0.999858j,+2.588230-9.725440j
-0.940903-0.338677j,+0.222690+0.974889j,-1.041187+6.783083j
-0.932855+0.360251j,+0.998071-0.062082j,+5.186002+0.584094j
-0.887931+0.459976j,+0.191908-0.981413j,-1.128527-6.471374j
+0.873881+0.486139j,-0.376086+0.926585j,-0.387043+8.871096j
+0.758877+0.651233j,+0.665199-0.746666j,+7.598221-4.019631j
+0.159859+0.987140j,+0.936146+0.351611j,+7.968745+5.774309j
+0.202697-0.979241j,-0.505125+0.863046j,-3.432911+3.966644j
+0.596660+0.802494j,+0.985626-0.168939j,+9.674993+1.055968j
-0.998389-0.056741j,+0.769500+0.638647j,+3.160833+4.938950j
-0.937147-0.348935j,+0.571844-0.820363j,+1.763309-7.609707j
+0.830437+0.557113j,-0.095399-0.995439j,+1.728115-6.292174j
+0.328121-0.944636j,-0.907871+0.419249j,-6.278608+0.520083j
+0.344728+0.938703j,+0.992216-0.124526j,+8.971915+1.819899j
+0.995422+0.095575j,+0.976702-0.214601j,+10.799881-1.430087j
-0.752176-0.658962j,-0.145172-0.989407j,-3.417900-9.892139j
+0.547607+0.836736j,+0.919517-0.393050j,+8.998958-0.634193j
-0.588985-0.808144j,+0.345789+0.938312j,+0.999356+5.082067j
-0.433842+0.900989j,+0.506014+0.862525j,+2.746586+9.603170j
+0.088301+0.996094j,-0.876582-0.481253j,-6.747749-0.861745j
-0.415458-0.909612j,+0.073402-0.997302j,-0.659155-10.707256j
+0.620357+0.784320j,+0.998180-0.060297j,+9.846515+1.870584j
-0.360305+0.932834j,+0.179195-0.983814j,+0.352645-5.072005j
+0.760713-0.649088j,-0.999820+0.018956j,-5.716423-1.795615j
+0.110782+0.993845j,-0.982643+0.185505j,-7.528802+4.465573j
+0.084830+0.996395j,+0.916993-0.398903j,+7.590433-0.202041j
-0.520081-0.854117j,-0.861979+0.506944j,-8.456076+1.493202j
+0.730386+0.683035j,+0.854758+0.519027j,+9.029218+6.201323j
+0.598418-0.801184j,+0.979665+0.200639j,+9.632575-0.798438j
-0.923900+0.382634j,-0.916029-0.401112j,-10.099932-2.060995j
+0.950003-0.312241j,+0.994540-0.104354j,+10.806330-1.771559j
-0.837226+0.546857j,+0.336615-0.941642j,+0.181244-5.892568j
-0.678810-0.734314j,-0.659635+0.751586j,-7.313512+3.809743j
-0.928507-0.371314j,+0.380223-0.924895j,+0.256258-8.513102j
-0.984069-0.177785j,-0.403136+0.915140j,-6.177299+6.787763j
-0.987994-0.154493j,-0.127747+0.991807j,-3.985956+7.470975j
+0.554395-0.832253j,+0.789246+0.614077j,+7.977154+2.415857j
-0.527939-0.849282j,-0.807127-0.590377j,-8.040838-7.270864j
-0.932492+0.361191j,-0.999898-0.014259j,-10.796663+0.969499j
+0.629955-0.776632j,+0.917809-0.397023j,+9.232332-5.506081j
+0.684087-0.729401j,+0.045614-0.998959j,+2.417172-10.179875j
+0.671012-0.741446j,+0.715998+0.698103j,+7.741019+3.360481j
-0.989907-0.141720j,-0.631291+0.775546j,-8.020051+5.779206j
-0.999894-0.014583j,+0.611183-0.791490j,+1.889781-6.375665j
-0.981790+0.189967j,+0.664720+0.747093j,+2.372389+6.546641j
-0.751448+0.659792j,+0.982761+0.184882j,+5.607741+3.458431j
-0.998232-0.059439j,-0.343197+0.939264j,-5.740268+7.335791j
-0.011497-0.999934j,-0.994520+0.104550j,-7.990646-2.163401j
+0.825385-0.564571j,-0.997069+0.076514j,-5.500395-1.081603j
+0.474910-0.880035j,-0.416851+0.908975j,-1.910077+4.631696j
-0.778423-0.627741j,+0.649551+0.760318j,+2.861140+4.199322j
+0.964467-0.264202j,+0.965948+0.258737j,+10.620984+1.277295j
+0.996647-0.081818j,-0.533661-0.845698j,-1.279349-7.011041j
+0.848665-0.528930j,-0.954168-0.299271j,-5.087350-3.980956j
+0.994531+0.104440j,-0.592120+0.805850j,-1.753365+6.760119j
-0.741584+0.670860j,+0.999991-0.004186j,+5.775178+1.979093j
+0.844205-0.536020j,-0.581139+0.813805j,-2.116494+4.902375j
-0.028211-0.999602j,-0.451727+0.892156j,-3.698445+4.138445j
+0.936822+0.349808j,-0.274994-0.961446j,+0.610509-6.642143j
+0.277465+0.960736j,-0.129058-0.991637j,-0.200073-5.050888j
-0.676968+0.736012j,+0.999046-0.043660j,+5.961467+1.858753j
-0.867122+0.498095j,-0.956910+0.290385j,-10.256646+3.817366j
+0.999996-0.002764j,-0.934427+0.356153j,-4.475431+2.840935j
-0.742394-0.669963j,-0.998144-0.060898j,-10.212336-2.497069j
+0.299882-0.953976j,+0.254297+0.967126j,+2.934021+4.875080j
+0.998746-0.050063j,-0.807421-0.589976j,-3.463130-4.869993j
+0.936910+0.349569j,+0.985869-0.167515j,+10.697687-0.291414j
-0.941169-0.337937j,+0.892282-0.451478j,+4.314751-4.625636j
+0.205403+0.978678j,-0.070012-0.997546j,+0.056109-5.044336j
+0.572717-0.819753j,-0.791049+0.611752j,-4.610243+2.434760j
-0.998853-0.047878j,+0.466521+0.884510j,+0.735612+6.932445j
-0.816396-0.577492j,-0.364288-0.931286j,-5.363495-9.182765j
+0.936834+0.349773j,-0.986775+0.162095j,-5.083698+2.346080j
+0.714961+0.699165j,-0.684806-0.728726j,-3.333562-3.732313j
-0.884994-0.465603j,+0.601676-0.798740j,+2.158427-7.786729j
-0.767295-0.641295j,-0.949864+0.312662j,-9.900798+0.577416j
+0.984230+0.176895j,-0.499118-0.866534j,-1.040254-6.401587j
-0.163608+0.986525j,-0.844663+0.535298j,-7.248129+7.241961j
-0.859566+0.511025j,+0.936053-0.351860j,+4.909725-1.281802j
+0.991372-0.131081j,-0.669672-0.742657j,-2.383262-6.334498j
-0.454923+0.890531j,+0.973723-0.227736j,+6.425015+0.849706j
+0.183216-0.983073j,-0.395487+0.918471j,-2.614253+4.398553j
-0.135290+0.990806j,-0.889715-0.456516j,-7.523593-0.679708j
-0.735519-0.677504j,-0.832052+0.554698j,-8.862973+2.405070j
-0.484959+0.874537j,-0.990185+0.139764j,-9.376355+3.741724j
+0.903896-0.427752j,-0.272767+0.962080j,+0.529554+6.413385j
+0.863934+0.503605j,-0.624394-0.781110j,-2.403349-4.738061j
-0.746859-0.664983j,-0.999925+0.012231j,-10.239978-1.897100j
+0.991377+0.131042j,+0.904196+0.427118j,+10.207698+3.810068j
+0.993329+0.115315j,-0.831272+0.555865j,-3.670192+4.792867j
-0.797819+0.602897j,+0.863892-0.503676j,+4.517681-2.220721j
-0.918530+0.395350j,+0.868465-0.495750j,+4.192133-2.779946j
+0.900852+0.434126j,+0.549900+0.835230j,+7.101759+7.984221j
-0.742212+0.670165j,+0.999953-0.009681j,+5.772990+1.933046j
-0.982497-0.186280j,+0.006039+0.999982j,-2.899175+7.441015j
-0.136266-0.990672j,+0.504887+0.863185j,+3.630300+3.933465j
-0.979984+0.199077j,+0.857045-0.515241j,+3.916409-3.524700j
-0.043355+0.999060j,+0.682959+0.730457j,+5.333608+8.840833j
+0.943483+0.331422j,+0.061945-0.998080j,+3.326004-6.990371j
-0.980806-0.194985j,-0.208274+0.978070j,-4.608612+7.239610j
+0.639471-0.768816j,+0.737007+0.675885j,+7.814471+3.100631j
+0.473403-0.880846j,-0.973704-0.227815j,-6.369427-4.465058j
+0.796745-0.604315j,+0.115974+0.993252j,+3.318029+6.133073j
+0.298238-0.954492j,+0.330124+0.943937j,+3.535709+4.688025j
+0.235694+0.971827j,+0.810186+0.586173j,+7.188571+7.604866j
+0.900241-0.435393j,+0.187316-0.982300j,+4.199249-9.164576j
+0.927663+0.373418j,+0.322043+0.946725j,+5.359333+8.694056j
-0.795166+0.606392j,-0.194176-0.980967j,-3.938909-6.028558j
-0.381329+0.924439j,-0.819512-0.573063j,-7.700080-1.811184j
-0.958683+0.284475j,+0.240672-0.970607j,-0.950676-6.911427j
-0.979822-0.199873j,+0.457061-0.889436j,+0.717020-7.715103j
+0.125238+0.992127j,+0.902165+0.431391j,+7.593033+6.427512j
-0.372399-0.928073j,-0.994727-0.102561j,-9.075009-3.604707j
+0.945633+0.325237j,+0.711118-0.703072j,+8.525845-4.648868j
+0.873585-0.486671j,-0.775935-0.630812j,-3.586727-6.506513j
-0.981314+0.192415j,+0.644898+0.764269j,+2.215240+6.691395j
+0.518874-0.854851j,+0.662634+0.748943j,+6.857693+3.426994j
-0.921875+0.387488j,-0.162217-0.986755j,-4.063364-6.731578j
-0.294069+0.955784j,-0.507807+0.861471j,-4.944663+9.759119j
+0.574959+0.818183j,+0.999528+0.030710j,+9.721102+2.700227j
+0.213024+0.977047j,-0.841269+0.540617j,-6.091081+7.256075j
-0.819689-0.572808j,-0.780155+0.625586j,-8.700308+3.286266j
-0.971575+0.236731j,+0.461532+0.887123j,+0.777532+7.807179j
+0.979184+0.202977j,-0.999832-0.018344j,-5.061103+0.462180j
+0.525873+0.850563j,-0.324391+0.945923j,-1.017505+10.119075j
+0.736067+0.676908j,-0.911352-0.411629j,-5.082610-1.262307j
-0.392725+0.919656j,-0.860477+0.509489j,-8.061993+6.834879j
-0.028517+0.999593j,-0.998690+0.051170j,-8.075072+3.408139j
-0.164777-0.986331j,-0.176372-0.984324j,-1.905305-10.833582j
-0.381654+0.924305j,-0.979171-0.203035j,-8.978334+1.148633j
-0.081798+0.996649j,+0.523891+0.851785j,+3.945731+9.804230j
+0.024914+0.999690j,-0.409784+0.912182j,-3.203532+10.296528j
-0.678099+0.734970j,+0.350024-0.936741j,+0.765892-5.289016j
-0.147679-0.989035j,+0.886489-0.462749j,+6.648876-6.669098j
+0.993316-0.115428j,+0.236614-0.971604j,+4.872857-8.119114j
+0.368848-0.929490j,+0.386804-0.922162j,+4.200978-10.165764j
+0.993449+0.114276j,-0.954839+0.297124j,-4.658363+2.719820j
-0.773458+0.633848j,-0.841175-0.540763j,-9.049773-2.424563j
-0.808653+0.588286j,+0.078340-0.996927j,-1.799237-6.210554j
+0.116751-0.993161j,+0.182913-0.983129j,+1.813555-10.844517j
-0.899987+0.435917j,-0.728256-0.685305j,-8.526011-4.174689j
-0.751012-0.660288j,-0.152299-0.988334j,-3.471428-9.887540j
+0.951006+0.309171j,+0.940221-0.340566j,+10.374784-1.797014j
+0.441260-0.897379j,+0.838362+0.545114j,+8.030676+1.668774j
-0.274896-0.961474j,+0.442555-0.896742j,+2.715747-10.058354j
+0.649826-0.760083j,-0.788930-0.614484j,-4.361958-7.196116j
-0.446975+0.894547j,+0.678056-0.735010j,+4.083526-3.196440j
-0.078524+0.996912j,-0.284160-0.958777j,-2.508853-4.679478j
-0.887238+0.461312j,+0.574339+0.818617j,+1.932999+7.932877j
+0.952953-0.303117j,+0.749637+0.661849j,+8.855959+4.385437j
-0.219920+0.975518j,+0.654313+0.756224j,+4.574740+8.976347j
+0.507645+0.861566j,+0.692092-0.721810j,+7.059668-3.189777j
-0.992496-0.122280j,-0.949010-0.315246j,-10.569567-2.888808j
+0.960943-0.276748j,-0.614926-0.788585j,-2.036577-7.138924j
+0.929132+0.369749j,+0.713236-0.700924j,+8.493279-4.498147j
-0.132326-0.991206j,+0.636766+0.771057j,+4.697150+3.194837j
-0.446458+0.894805j,-0.088409-0.996084j,-2.046645-5.284260j
-0.959504-0.281696j,-0.998213-0.059751j,-10.864218-1.323098j
-0.191476-0.981497j,-0.038559+0.999256j,-0.882896+5.049559j
-0.909065+0.416655j,+0.417795-0.908541j,+0.615164-6.018367j
-0.854234+0.519889j,+0.980032+0.198841j,+5.277552+3.150399j
+0.526239-0.850337j,+0.322603+0.946534j,+4.159539+5.021266j
-0.655463+0.755227j,-0.994462+0.105097j,-9.922086+3.106459j
-0.434466+0.900688j,+0.911810+0.410611j,+5.991085+5.986955j
-0.179917+0.983682j,+0.709897-0.704305j,+5.139426-2.683397j
+0.962173-0.272439j,+0.355783-0.934569j,+5.732781-8.293866j
+0.028296-0.999600j,+0.432523-0.901623j,+3.545076-10.211780j
+0.983046+0.183357j,+0.582621-0.812744j,+7.610110-5.951879j
+0.381448+0.924390j,-0.385610-0.922662j,-1.940538-4.608123j
-0.919553-0.392967j,+0.895859-0.444338j,+4.408214-4.733608j
-0.925832+0.377935j,+0.267478+0.963564j,-0.637671+8.842315j
-0.684338+0.729165j,-0.103783-0.994600j,-2.883278-5.769304j
-0.958189-0.286137j,-0.547208+0.836997j,-7.252231+5.837560j
+0.939283-0.343144j,-0.846061+0.533087j,-3.950636+3.235261j
-0.985746-0.168238j,+0.735324+0.677716j,+2.925353+4.917011j
+0.996997-0.077441j,-0.741213-0.671270j,-2.938716-5.602480j
-0.999102+0.042360j,-0.639215+0.769028j,-8.111026+6.279306j
-0.624958+0.780659j,-0.778327+0.627859j,-8.101489+7.364848j
-0.532605-0.846364j,-0.992216-0.124527j,-9.535544-3.535307j
+0.951696-0.307042j,-0.667050+0.745013j,-2.481309+5.038979j
+0.490920-0.871205j,-0.275695+0.961245j,-0.732800+5.076347j
+0.506063-0.862497j,+0.808853-0.588011j,+7.989012-7.291576j
-0.410520+0.911852j,-0.545892+0.837856j,-5.598694+9.438401j
-0.350223+0.936666j,+0.929549+0.368698j,+6.385725+5.759584j
-0.407793+0.913074j,-0.847970-0.530044j,-8.007141-1.501130j
+0.230221+0.973138j,-0.745683+0.666301j,-5.274800+8.249824j
+0.844303+0.535867j,+0.036730-0.999325j,+2.826750-6.387002j
+0.168749-0.985659j,-0.146187-0.989257j,-0.663248-10.871033j
+0.966119-0.258099j,-0.961762-0.273888j,-4.795736-2.965403j
+0.977691+0.210047j,-0.621334-0.783545j,-2.037602-5.638223j
+0.931724-0.363168j,+0.803215-0.595690j,+9.220889-5.855021j
-0.978614+0.205706j,-0.372709-0.927948j,-5.917510-6.806469j
-0.558073-0.829792j,+0.004150-0.999991j,-1.641020-10.489307j
-0.465600-0.884995j,-0.604750+0.796415j,-6.234804+3.716334j
+0.602099+0.798421j,+0.652476+0.757809j,+7.026109+8.457736j
+0.974899+0.222646j,-0.997510-0.070523j,-5.055383+0.103757j
-0.999227+0.039308j,-0.419886+0.907577j,-6.356766+7.378542j
-0.694714+0.719286j,+0.735035-0.678029j,+3.796142-3.266371j
-0.521074+0.853511j,+0.439785-0.898103j,+1.955059-4.624290j
-0.485751-0.874097j,+0.419368-0.907816j,+1.897695-9.884822j
+0.906560-0.422078j,-0.614508+0.788911j,-2.196383+5.045053j
+0.350435-0.936587j,+0.931172+0.364580j,+8.500683+0.106878j
-0.026031-0.999661j,+0.948562-0.316593j,+7.510398-5.531727j
-0.828196+0.560439j,-0.292139+0.956376j,-4.821700+9.332324j
-0.760877+0.648896j,+0.481153-0.876637j,+1.566591-5.066407j
+0.518047+0.855352j,+0.250345-0.968157j,+3.556899-5.179199j
+0.134427+0.990923j,-0.925203+0.379472j,-6.998344+6.008548j
+0.605622+0.795753j,+0.614044+0.789272j,+6.729217+8.701433j
+0.689124-0.724643j,+0.906350-0.422528j,+9.318172-5.554152j
-0.459714-0.888067j,-0.072368-0.997378j,-1.958088-10.643224j
-0.728914-0.684605j,-0.256755+0.966476j,-4.240783+5.677996j
