V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,R2
2.81688+j2.29626,4.33433+j1.23941,4.68087-j0.191962,4.32008-j1.26199,3.7311-j1.89024,3.14487-j2.20346,2.63695-j2.32604,2.21845-j2.34099,1.8794-j2.29779,1.60542-j2.22486,4404
2.40071+j2.63821,4.44902+j1.94569,5.2924+j0.199637,4.95548-j1.30647,4.18014-j2.16353,3.40826-j2.53915,2.7688-j2.64729,2.26739-j2.62221,1.87883-j2.53528,1.57638-j2.42275,3115.2
2.81494+j2.2984,4.33534+j1.24277,4.68385-j0.19036,4.32302-j1.26228,3.73322-j1.89151,3.14618-j2.20503,2.63765-j2.32757,2.21875-j2.34235,1.87945-j2.29897,1.60532-j2.22586,4394.4
2.8243+j2.28798,4.33039+j1.22657,4.66941-j0.198062,4.30883-j1.2609,3.723-j1.88541,3.13989-j2.19748,2.63426-j2.32018,2.21728-j2.33574,1.87919-j2.29328,1.60579-j2.22104,4441.2
2.71568+j2.39975,4.38067+j1.41272,4.83392-j0.106377,4.47236-j1.27573,3.84028-j1.95571,3.21127-j2.28436,2.67207-j2.40476,2.23312-j2.41105,1.8814-j2.35781,1.59984-j2.27547,3969.6
2.53753+j2.54771,4.43265+j1.71407,5.09481+j0.0580008,4.74164-j1.29527,4.0309-j2.07151,3.32355-j2.42674,2.72861-j2.54131,2.25437-j2.53079,1.88149-j2.45908,1.58771-j2.35994,3423.6
2.19869+j2.74255,4.43613+j2.29131,5.58485+j0.440662,5.29218-j1.31639,4.41153-j2.30857,3.53407-j2.71486,2.82435-j2.80977,2.28185-j2.75976,1.87058-j2.64818,1.55615-j2.51463,2762.4
2.75042+j2.36606,4.36623+j1.35353,4.78195-j0.136295,4.42023-j1.27125,3.80302-j1.9333,3.18878-j2.25669,2.66031-j2.37793,2.22833-j2.38725,1.88089-j2.33749,1.60187-j2.25838,4105.2
2.81003+j2.30381,4.33789+j1.25124,4.6914-j0.186309,4.33045-j1.26299,3.73857-j1.8947,3.14946-j2.20898,2.63942-j2.33143,2.21951-j2.34581,1.87959-j2.30195,1.60507-j2.22838,4370.4
2.63109+j2.4748,4.40982+j1.55606,4.95869-j0.0307944,4.59949-j1.28571,3.93066-j2.01038,3.26507-j2.35169,2.69962-j2.46965,2.24387-j2.46823,1.88196-j2.40638,1.59445-j2.31612,3684
2.56024+j2.53092,4.42799+j1.67574,5.06191+j0.0359083,4.70692-j1.29309,4.00649-j2.05658,3.30943-j2.40843,2.7217-j2.52389,2.25195-j2.51564,1.88171-j2.44636,1.58942-j2.34939,3482.4
2.62794+j2.47741,4.41074+j1.56137,4.9633-j0.0279011,4.60423-j1.28605,3.93402-j2.01242,3.26705-j2.35419,2.70062-j2.47205,2.24424-j2.47034,1.88196-j2.40816,1.59424-j2.31761,3674.4
2.74479+j2.37164,4.36867+j1.36313,4.7904-j0.131493,4.42867-j1.27199,3.80906-j1.93693,3.19243-j2.26117,2.66223-j2.38228,2.22911-j2.39111,1.88099-j2.3408,1.60155-j2.26117,4082.4
2.85747+j2.24974,4.31185+j1.1689,4.61776-j0.225066,4.25835-j1.25587,3.68654-j1.86371,3.11734-j2.1706,2.62203-j2.29382,2.21191-j2.3121,1.87814-j2.27288,1.60738-j2.20374,4618.8
2.36827+j2.65717,4.44995+j2.00084,5.3392+j0.235559,5.00762-j1.30862,4.21625-j2.18597,3.42833-j2.56646,2.778-j2.6728,2.27009-j2.644,1.87786-j2.55332,1.57342-j2.43752,3051.6
2.30046+j2.69398,4.44823+j2.11651,5.43717+j0.313911,5.11877-j1.31246,4.29289-j2.23384,3.47039-j2.62457,2.79687-j2.72676,2.27527-j2.68987,1.8754-j2.59108,1.5669-j2.46833,2928
2.2468+j2.72056,4.44329+j2.20849,5.51491+j0.379293,5.20913-j1.31482,4.35486-j2.27277,3.50387-j2.67168,2.81148-j2.77019,2.27892-j2.72654,1.87303-j2.62111,1.56137-j2.49272,2838
2.87635+j2.22697,4.30057+j1.13583,4.58797-j0.240268,4.22941-j1.25288,3.66559-j1.85126,3.10431-j2.15518,2.61489-j2.27865,2.20872-j2.29845,1.87746-j2.26108,1.60823-j2.1937,4729.2
2.60406+j2.49689,4.4174+j1.60173,4.99818-j0.00573626,4.64033-j1.28863,3.95955-j2.02794,3.28205-j2.37327,2.70814-j2.49033,2.24704-j2.48635,1.88194-j2.42169,1.59258-j2.32888,3603.6
2.49575+j2.57726,4.43978+j1.78469,5.15526+j0.0996702,4.80606-j1.29905,4.07605-j2.09923,3.34947-j2.46067,2.74114-j2.57346,2.25863-j2.55866,1.88093-j2.48242,1.58444-j2.37924,3321.6
2.84623+j2.26295,4.31832+j1.18851,4.63536-j0.215957,4.27551-j1.2576,3.69895-j1.87109,3.12503-j2.17974,2.62622-j2.3028,2.21376-j2.32015,1.87852-j2.27984,1.60686-j2.20965,4556.4
2.81518+j2.29814,4.33521+j1.24234,4.68347-j0.190561,4.32265-j1.26224,3.73295-j1.89135,3.14601-j2.20483,2.63756-j2.32738,2.21871-j2.34218,1.87945-j2.29882,1.60534-j2.22574,4395.6
2.62318+j2.48135,4.41211+j1.56942,4.97025-j0.0235121,4.61142-j1.28657,3.9391-j2.0155,3.27005-j2.358,2.70212-j2.4757,2.24481-j2.47353,1.88196-j2.41086,1.59391-j2.31986,3660
2.86459+j2.24123,4.30766+j1.15644,4.60655-j0.230816,4.24745-j1.25475,3.67866-j1.85902,3.11244-j2.1648,2.61935-j2.28812,2.21071-j2.30697,1.87789-j2.26844,1.6077-j2.19997,4659.6
2.70492+j2.40983,4.38484+j1.43101,4.84991-j0.0969869,4.4885-j1.27707,3.8518-j1.96265,3.21818-j2.29291,2.67566-j2.41304,2.23456-j2.41837,1.88153-j2.36406,1.5992-j2.28071,3930
2.81003+j2.30381,4.33789+j1.25124,4.6914-j0.186309,4.33045-j1.26299,3.73857-j1.8947,3.14946-j2.20898,2.63942-j2.33143,2.21951-j2.34581,1.87959-j2.30195,1.60507-j2.22838,4370.4
2.79302+j2.32217,4.34645+j1.28054,4.71744-j0.172199,4.35613-j1.26542,3.75705-j1.90574,3.16078-j2.22264,2.64548-j2.34477,2.22211-j2.35773,1.88002-j2.31219,1.60419-j2.23703,4290
2.49524+j2.57761,4.43986+j1.78555,5.156+j0.100188,4.80685-j1.29909,4.07661-j2.09957,3.34979-j2.46108,2.74129-j2.57386,2.25868-j2.559,1.88092-j2.4827,1.5844-j2.37948,3320.4
2.72427+j2.39159,4.37724+j1.39811,4.82112-j0.113832,4.45947-j1.27464,3.83108-j1.95017,3.20573-j2.27752,2.66919-j2.39814,2.23195-j2.40518,1.88129-j2.35281,1.60035-j2.27127,4002
1.93281+j2.83561,4.34704+j2.75488,5.976+j0.835872,5.79512-j1.31367,4.74971-j2.52583,3.70599-j2.97421,2.8917-j3.04252,2.29182-j2.95151,1.85093-j2.80207,1.5221-j2.63765,2410.8
2.03389+j2.80565,4.39117+j2.57754,5.82635+j0.673259,5.59394-j1.31728,4.61547-j2.43882,3.63942-j2.87094,2.86685-j2.95084,2.28933-j2.87672,1.8597-j2.74253,1.53615-j2.59035,2533.2
2.36007+j2.66183,4.45+j2.0148,5.35103+j0.244799,5.0209-j1.30913,4.22543-j2.19169,3.4334-j2.57341,2.78031-j2.67928,2.27075-j2.64953,1.8776-j2.55788,1.57265-j2.44125,3036
2.49981+j2.57446,4.43917+j1.7778,5.14937+j0.095554,4.79976-j1.29869,4.07164-j2.09652,3.34695-j2.45735,2.73993-j2.57032,2.25823-j2.55595,1.88099-j2.48015,1.58477-j2.37737,3331.2
2.87456+j2.22917,4.30167+j1.13898,4.59081-j0.23883,4.23216-j1.25317,3.66759-j1.85245,3.10555-j2.15665,2.61558-j2.2801,2.20902-j2.29975,1.87753-j2.26221,1.60815-j2.19466,4718.4
2.1852+j2.74841,4.43365+j2.31458,5.60449+j0.458352,5.31582-j1.31674,4.42763-j2.31877,3.54257-j2.72714,2.82792-j2.82098,2.28261-j2.76914,1.86984-j2.6558,1.55463-j2.52079,2742
2.31415+j2.68685,4.44897+j2.09312,5.41737+j0.29773,5.09608-j1.31176,4.27729-j2.22407,3.46188-j2.61272,2.7931-j2.7158,2.27428-j2.68058,1.87595-j2.58345,1.56825-j2.46212,2952
2.00614+j2.81451,4.38036+j2.62611,5.86732+j0.716254,5.64782-j1.31665,4.65155-j2.46211,3.65754-j2.89865,2.87377-j2.97558,2.29018-j2.89698,1.85746-j2.75873,1.53245-j2.60325,2498.4
1.94829+j2.83143,4.35466+j2.72764,5.95301+j0.809853,5.76338-j1.31447,4.72862-j2.51209,3.69569-j2.95796,2.88796-j3.02819,2.29155-j2.93988,1.85239-j2.79285,1.52435-j2.63035,2428.8
2.52509+j2.5567,4.43498+j1.7351,5.11283+j0.0702767,4.76076-j1.29642,4.04432-j2.07974,3.33128-j2.43682,2.73237-j2.55087,2.25566-j2.53909,1.88135-j2.46604,1.58676-j2.3657,3392.4
2.54599+j2.54153,4.43098+j1.6998,5.08257+j0.049731,4.72869-j1.29447,4.02181-j2.06594,3.31829-j2.41991,2.72605-j2.53482,2.25348-j2.52515,1.88158-j2.45435,1.58835-j2.35602,3445.2
2.04421+j2.80222,4.39495+j2.5595,5.81111+j0.657564,5.57414-j1.31746,4.60218-j2.43027,3.63272-j2.86073,2.86426-j2.94172,2.28898-j2.86922,1.8605-j2.73652,1.53751-j2.58557,2546.4
2.20418+j2.74012,4.43708+j2.28185,5.57686+j0.433523,5.2826-j1.31624,4.40502-j2.30444,3.53061-j2.70989,2.8229-j2.80522,2.28153-j2.75595,1.87088-j2.64509,1.55676-j2.51214,2770.8
2.70854+j2.40646,4.38346+j1.42486,4.84453-j0.100152,4.48307-j1.27662,3.84792-j1.96032,3.21586-j2.29004,2.67445-j2.41026,2.23407-j2.4159,1.88149-j2.36196,1.59941-j2.27895,3943.2
2.76791+j2.3484,4.3584+j1.32363,4.75558-j0.151137,4.39394-j1.2689,3.78419-j1.922,3.17734-j2.24273,2.65428-j2.36436,2.22582-j2.37518,1.88056-j2.32716,1.60284-j2.24967,4178.4
2.53801+j2.54737,4.43257+j1.71327,5.09413+j0.0575365,4.74092-j1.29522,4.03039-j2.0712,3.32326-j2.42636,2.72847-j2.54095,2.25432-j2.53047,1.8815-j2.45882,1.58775-j2.35972,3424.8
2.67405+j2.43786,4.39605+j1.48336,4.89558-j0.0696958,4.53483-j1.2808,3.88479-j1.98257,3.23789-j2.31746,2.6858-j2.43674,2.23857-j2.43929,1.8818-j2.38185,1.59727-j2.29562,3822
1.93073+j2.83616,4.346+j2.75855,5.9791+j0.839403,5.79941-j1.31356,4.75256-j2.52769,3.70738-j2.9764,2.8922-j3.04446,2.29185-j2.95308,1.85074-j2.80332,1.52179-j2.63863,2408.4
2.68943+j2.42406,4.3906+j1.45729,4.87287-j0.0833571,4.51175-j1.27897,3.86835-j1.97264,3.22809-j2.30524,2.68077-j2.42494,2.23659-j2.42888,1.88168-j2.373,1.59824-j2.28821,3874.8
1.95443+j2.82974,4.35759+j2.71686,5.94391+j0.799664,5.75092-j1.31476,4.72032-j2.5067,3.69161-j2.95157,2.88646-j3.02253,2.29143-j2.93529,1.85295-j2.78921,1.52523-j2.62746,2436
2.30939+j2.68935,4.44874+j2.10126,5.42425+j0.303337,5.10396-j1.31201,4.2827-j2.22746,3.46485-j2.61683,2.79441-j2.71961,2.27463-j2.68381,1.87576-j2.58611,1.56778-j2.46428,2943.6
2.38499+j2.64751,4.44961+j1.97239,5.31507+j0.216919,4.98066-j1.30753,4.19759-j2.17437,3.41798-j2.55235,2.77327-j2.65963,2.26872-j2.63275,1.87838-j2.54402,1.57496-j2.42991,3084
2.56565+j2.52683,4.4268+j1.6666,5.05406+j0.0306954,4.69868-j1.29256,4.00068-j2.05303,3.30606-j2.40408,2.72005-j2.51975,2.25135-j2.51203,1.88175-j2.44332,1.58982-j2.34687,3496.8
2.69993+j2.41445,4.38673+j1.43947,4.85732-j0.0926131,4.49597-j1.27769,3.85713-j1.96587,3.22138-j2.29688,2.6773-j2.41687,2.23522-j2.42176,1.88158-j2.36694,1.59889-j2.28313,3912
2.7006+j2.41383,4.38647+j1.43834,4.85633-j0.0932004,4.49498-j1.2776,3.85641-j1.96544,3.22095-j2.29635,2.67708-j2.41636,2.23513-j2.4213,1.88157-j2.36655,1.59893-j2.2828,3914.4
2.84689+j2.26218,4.31794+j1.18735,4.63433-j0.216493,4.27451-j1.2575,3.69822-j1.87066,3.12459-j2.17921,2.62597-j2.30227,2.21365-j2.31969,1.8785-j2.27943,1.60688-j2.2093,4560
2.44621+j2.61006,4.4458+j1.86851,5.22675+j0.150829,4.88337-j1.30311,4.13002-j2.13249,3.38012-j2.50131,2.75569-j2.6118,2.26336-j2.59173,1.87998-j2.50999,1.58034-j2.40197,3210
2.37885+j2.65109,4.44977+j1.98284,5.32393+j0.223738,4.99054-j1.30794,4.20443-j2.17862,3.42178-j2.55752,2.77501-j2.66446,2.26923-j2.63688,1.87819-j2.54743,1.5744-j2.43271,3072
2.53706+j2.54806,4.43274+j1.71487,5.09549+j0.0584657,4.74237-j1.29531,4.03141-j2.07183,3.32384-j2.42712,2.72875-j2.54167,2.25442-j2.53111,1.88149-j2.45935,1.58768-j2.36016,3422.4
2.82993+j2.28164,4.32736+j1.21681,4.66071-j0.202673,4.30029-j1.26006,3.71684-j1.88174,3.13609-j2.19294,2.63221-j2.31573,2.21639-j2.33176,1.87903-j2.28985,1.60607-j2.21813,4470
2.80704+j2.30706,4.33942+j1.25639,4.69598-j0.183843,4.33496-j1.26342,3.74182-j1.89664,3.15146-j2.21138,2.64048-j2.33377,2.21997-j2.3479,1.87966-j2.30375,1.60492-j2.2299,4356
2.74329+j2.37311,4.36931+j1.36568,4.79264-j0.130215,4.43091-j1.27219,3.81067-j1.9379,3.1934-j2.26236,2.66274-j2.38344,2.22933-j2.39214,1.88101-j2.34168,1.60146-j2.2619,4076.4
1.9585+j2.8286,4.3595+j2.70971,5.93787+j0.79294,5.74267-j1.31494,4.71483-j2.50313,3.68892-j2.94734,2.88548-j3.0188,2.29135-j2.93225,1.85333-j2.7868,1.52581-j2.62555,2440.8
2.59058+j2.50757,4.42088+j1.62448,5.01781+j0.00692708,4.66074-j1.29003,3.97396-j2.03672,3.29049-j2.38406,2.71235-j2.50064,2.24858-j2.49536,1.8819-j2.4293,1.59163-j2.33521,3565.2
2.51334+j2.56504,4.43701+j1.75495,5.12983+j0.0819682,4.77886-j1.29749,4.05701-j2.08752,3.33857-j2.44635,2.7359-j2.55991,2.25687-j2.54692,1.88119-j2.4726,1.58584-j2.37113,3363.6
2.8519+j2.25631,4.31508+j1.17862,4.62649-j0.22056,4.26685-j1.25673,3.6927-j1.86736,3.12116-j2.17513,2.62411-j2.29827,2.21282-j2.31609,1.87833-j2.27633,1.60712-j2.20667,4587.6
2.32491+j2.68114,4.44942+j2.07474,5.40181+j0.285136,5.07833-j1.31118,4.26506-j2.21642,3.4552-j2.60344,2.79013-j2.7072,2.27348-j2.67328,1.87636-j2.57745,1.56931-j2.45722,2971.2
2.32022+j2.68364,4.44925+j2.08275,5.40859+j0.290608,5.08605-j1.31143,4.27038-j2.21975,3.45812-j2.60749,2.79142-j2.71095,2.27383-j2.67646,1.87618-j2.58007,1.56884-j2.45936,2962.8
2.32089+j2.68328,4.44928+j2.0816,5.40762+j0.289823,5.08495-j1.3114,4.26962-j2.21927,3.4577-j2.60691,2.79124-j2.71041,2.27378-j2.676,1.87621-j2.57969,1.56892-j2.45905,2964
2.39891+j2.63929,4.44909+j1.94874,5.29498+j0.201599,4.95836-j1.30659,4.18213-j2.16476,3.40937-j2.54066,2.76931-j2.6487,2.26755-j2.62341,1.87878-j2.53628,1.57621-j2.42356,3111.6
2.20261+j2.74082,4.43681+j2.28454,5.57913+j0.435554,5.28533-j1.31628,4.40687-j2.30562,3.5316-j2.7113,2.82331-j2.80652,2.28162-j2.75704,1.8708-j2.64597,1.55658-j2.51285,2768.4
2.8519+j2.25631,4.31508+j1.17862,4.62649-j0.22056,4.26685-j1.25673,3.6927-j1.86736,3.12116-j2.17513,2.62411-j2.29827,2.21282-j2.31609,1.87833-j2.27633,1.60712-j2.20667,4587.6
2.62873+j2.47676,4.41051+j1.56004,4.96215-j0.0286268,4.60304-j1.28597,3.93318-j2.01191,3.26656-j2.35356,2.70037-j2.47145,2.24415-j2.46981,1.88196-j2.40772,1.59429-j2.31724,3676.8
2.84424+j2.26526,4.31944+j1.19197,4.63847-j0.21434,4.27854-j1.2579,3.70114-j1.87239,3.12639-j2.18136,2.62695-j2.30438,2.21408-j2.32158,1.87859-j2.28107,1.60676-j2.21068,4545.6
2.38621+j2.6468,4.44958+j1.97032,5.3133+j0.215566,4.9787-j1.30745,4.19623-j2.17352,3.41722-j2.55132,2.77293-j2.65867,2.26862-j2.63193,1.87842-j2.54334,1.57507-j2.42935,3086.4
2.17231+j2.75389,4.43108+j2.33686,5.62328+j0.475474,5.33859-j1.31702,4.4431-j2.32858,3.55071-j2.73895,2.83132-j2.83174,2.28331-j2.77813,1.8691-j2.6631,1.55317-j2.52667,2722.8
2.43103+j2.61967,4.44712+j1.89425,5.24866+j0.166915,4.90731-j1.30428,4.14668-j2.14279,3.38951-j2.51388,2.7601-j2.62361,2.26474-j2.60189,1.87963-j2.51843,1.57904-j2.40891,3177.6
2.82383+j2.28852,4.33065+j1.22739,4.67014-j0.197673,4.30955-j1.26097,3.72352-j1.88572,3.14021-j2.19786,2.63443-j2.32056,2.21736-j2.33608,1.87921-j2.29357,1.60577-j2.22128,4438.8
2.36449+j2.65932,4.44999+j2.00726,5.34464+j0.239802,5.01371-j1.30886,4.22047-j2.1886,3.43067-j2.56966,2.77906-j2.67578,2.2704-j2.64654,1.87774-j2.55542,1.57307-j2.43923,3044.4
2.87675+j2.22649,4.30033+j1.13513,4.58734-j0.240586,4.22879-j1.25282,3.66515-j1.85101,3.10403-j2.15485,2.61474-j2.27834,2.20865-j2.29817,1.87745-j2.26084,1.60825-j2.19349,4731.6
2.3479+j2.66863,4.44995+j2.03553,5.3686+j0.258624,5.04068-j1.30987,4.2391-j2.20021,3.44095-j2.58377,2.78372-j2.68892,2.27171-j2.65774,1.87719-j2.56465,1.57151-j2.44679,3013.2
2.30391+j2.69221,4.44844+j2.11062,5.43218+j0.309819,5.11304-j1.31228,4.28895-j2.23137,3.46825-j2.62158,2.79593-j2.724,2.27502-j2.68752,1.87554-j2.58917,1.56723-j2.46678,2934
2.42989+j2.62038,4.44721+j1.89618,5.25031+j0.16813,4.90912-j1.30436,4.14793-j2.14357,3.39022-j2.51483,2.76042-j2.6245,2.26484-j2.60265,1.8796-j2.51907,1.57894-j2.40943,3175.2
2.35816+j2.6629,4.45001+j2.01805,5.35379+j0.246956,5.02399-j1.30925,4.22757-j2.19302,3.43459-j2.57503,2.78085-j2.68079,2.2709-j2.65081,1.87754-j2.55894,1.57247-j2.44211,3032.4
2.75595+j2.36052,4.3638+j1.34407,4.77361-j0.14101,4.41191-j1.27051,3.79707-j1.92973,3.18517-j2.25227,2.65841-j2.37364,2.22753-j2.38343,1.88079-j2.33423,1.60218-j2.25563,4128
2.4988+j2.57516,4.43933+j1.77952,5.15084+j0.0965794,4.80133-j1.29878,4.07274-j2.09719,3.34758-j2.45817,2.74023-j2.57111,2.25833-j2.55662,1.88098-j2.48071,1.58468-j2.37783,3328.8
2.58415+j2.51262,4.42248+j1.63537,5.02717+j0.0130275,4.67053-j1.2907,3.98086-j2.04093,3.29452-j2.38922,2.71434-j2.50558,2.24931-j2.49967,1.88187-j2.43292,1.59117-j2.33823,3547.2
2.22881+j2.72898,4.44092+j2.23942,5.54104+j0.401926,5.23995-j1.31547,4.37592-j2.28606,3.51514-j2.68771,2.81632-j2.78492,2.28005-j2.73892,1.87215-j2.63122,1.55945-j2.50092,2809.2
2.66068+j2.44961,4.40055+j1.506,4.91528-j0.0577051,4.55493-j1.28236,3.89906-j1.99121,3.24638-j2.32811,2.69014-j2.44699,2.24025-j2.44832,1.88187-j2.38951,1.59641-j2.30204,3777.6
2.75941+j2.35704,4.36225+j1.33817,4.76841-j0.143945,4.40671-j1.27005,3.79334-j1.92749,3.18291-j2.24951,2.65722-j2.37095,2.22704-j2.38105,1.88073-j2.33219,1.60237-j2.25391,4142.4
2.84777+j2.26115,4.31744+j1.18583,4.63296-j0.217206,4.27316-j1.25737,3.69725-j1.87008,3.12399-j2.17849,2.62565-j2.30157,2.2135-j2.31905,1.87848-j2.2789,1.60693-j2.20884,4564.8
2.47283+j2.59273,4.44289+j1.82345,5.18835+j0.123092,4.84169-j1.30098,4.10095-j2.11455,3.36366-j2.4794,2.74791-j2.59116,2.26086-j2.57395,1.88053-j2.49518,1.58257-j2.38977,3268.8
2.57674+j2.51835,4.42425+j1.64787,5.03794+j0.0200728,4.68179-j1.29145,3.9888-j2.04577,3.29914-j2.39516,2.71663-j2.51125,2.25013-j2.50462,1.88182-j2.43709,1.59063-j2.3417,3526.8
2.657+j2.45281,4.40177+j1.51224,4.9207-j0.0543814,4.56047-j1.28279,3.90299-j1.9936,3.24872-j2.33104,2.69133-j2.44981,2.24071-j2.4508,1.88189-j2.39162,1.59617-j2.3038,3765.6
2.79198+j2.32329,4.34696+j1.28233,4.71903-j0.171329,4.35771-j1.26557,3.75817-j1.90642,3.16148-j2.22347,2.64585-j2.34559,2.22226-j2.35845,1.88004-j2.31282,1.60414-j2.23756,4285.2
2.24457+j2.7216,4.44302+j2.21232,5.51815+j0.382075,5.21293-j1.3149,4.35746-j2.27441,3.50526-j2.67366,2.81209-j2.77202,2.27906-j2.72807,1.87293-j2.62236,1.56114-j2.49374,2834.4
2.88283+j2.21899,4.29657+j1.12444,4.57768-j0.245455,4.21944-j1.25184,3.65837-j1.84698,3.0998-j2.14987,2.61242-j2.27343,2.2076-j2.29374,1.87721-j2.257,1.60851-j2.19023,4768.8
2.37761+j2.6518,4.4498+j1.98494,5.32571+j0.225114,4.99254-j1.30802,4.20581-j2.17948,3.42254-j2.55856,2.77536-j2.66544,2.26933-j2.63772,1.87816-j2.54812,1.57428-j2.43327,3069.6
2.80704+j2.30706,4.33942+j1.25639,4.69598-j0.183843,4.33496-j1.26342,3.74182-j1.89664,3.15146-j2.21138,2.64048-j2.33377,2.21997-j2.3479,1.87966-j2.30375,1.60492-j2.2299,4356
2.79921+j2.31554,4.34338+j1.26989,4.70798-j0.177351,4.34679-j1.26454,3.75033-j1.90173,3.15667-j2.21767,2.64328-j2.33992,2.22116-j2.35339,1.87987-j2.30847,1.60452-j2.23389,4318.8
2.19947+j2.7422,4.43627+j2.28996,5.5837+j0.439636,5.2908-j1.31637,4.4106-j2.30798,3.53357-j2.71415,2.82415-j2.80912,2.2818-j2.75922,1.87063-j2.64774,1.55624-j2.51427,2763.6
2.8581+j2.24898,4.31148+j1.16779,4.61676-j0.22558,4.25738-j1.25577,3.68585-j1.86329,3.1169-j2.17008,2.62179-j2.29332,2.2118-j2.31164,1.87812-j2.27249,1.6074-j2.2034,4622.4
2.49625+j2.57691,4.4397+j1.78382,5.15452+j0.0991537,4.80527-j1.299,4.0755-j2.09888,3.34916-j2.46025,2.74099-j2.57307,2.25858-j2.55832,1.88094-j2.48214,1.58448-j2.37901,3322.8
2.03105+j2.80658,4.39011+j2.5825,5.83053+j0.677601,5.5994-j1.31723,4.61913-j2.44118,3.64127-j2.87374,2.86757-j2.95335,2.28943-j2.87878,1.85948-j2.74418,1.53577-j2.59167,2529.6
2.75537+j2.3611,4.36405+j1.34506,4.77448-j0.140518,4.41278-j1.27059,3.79768-j1.9301,3.18554-j2.25273,2.65861-j2.37408,2.22762-j2.38383,1.8808-j2.33457,1.60215-j2.25592,4125.6
2.74628+j2.37017,4.36803+j1.3606,4.78816-j0.132765,4.42644-j1.27179,3.80747-j1.93597,3.19147-j2.25999,2.66172-j2.38113,2.2289-j2.39009,1.88096-j2.33993,1.60163-j2.26043,4088.4
2.83865+j2.27172,4.32258+j1.2017,4.64719-j0.209784,4.28706-j1.25876,3.70729-j1.87605,3.13019-j2.18589,2.62902-j2.30883,2.21499-j2.32557,1.87876-j2.28451,1.60649-j2.21361,4515.6
2.71244+j2.40279,4.38193+j1.41821,4.83872-j0.103565,4.4772-j1.27614,3.84374-j1.9578,3.21334-j2.28693,2.67315-j2.40725,2.23355-j2.41324,1.88144-j2.35969,1.59965-j2.27704,3957.6
2.74835+j2.36811,4.36713+j1.35705,4.78505-j0.134536,4.42332-j1.27152,3.80524-j1.93463,3.19012-j2.25833,2.66102-j2.37953,2.22861-j2.38867,1.88093-j2.33871,1.60175-j2.25941,4096.8
2.71536+j2.40006,4.3808+j1.41327,4.8344-j0.106098,4.47285-j1.27577,3.84063-j1.95592,3.21147-j2.28461,2.67218-j2.40501,2.23316-j2.41126,1.88141-j2.358,1.59982-j2.27563,3968.4
2.63538+j2.47121,4.40853+j1.5488,4.95241-j0.0347309,4.59301-j1.28523,3.92607-j2.00759,3.26237-j2.34826,2.69825-j2.46636,2.24335-j2.46535,1.88196-j2.40394,1.59474-j2.31409,3697.2
2.15426+j2.76137,4.42717+j2.36808,5.64964+j0.499797,5.37073-j1.31735,4.46492-j2.34244,3.56215-j2.75562,2.83605-j2.8469,2.28426-j2.79076,1.86804-j2.67334,1.55109-j2.53492,2696.4
1.94624+j2.83199,4.35367+j2.73125,5.95605+j0.813277,5.76757-j1.31437,4.73141-j2.51391,3.69705-j2.9601,2.88845-j3.03008,2.29158-j2.94141,1.8522-j2.79408,1.52406-j2.63131,2426.4
2.76397+j2.35242,4.3602+j1.33037,4.76153-j0.147806,4.39986-j1.26943,3.78843-j1.92455,3.17993-j2.24588,2.65564-j2.36741,2.22639-j2.37791,1.88064-j2.3295,1.60263-j2.25164,4161.6
2.6959+j2.41816,4.38823+j1.44632,4.86329-j0.0890651,4.50203-j1.27818,3.86144-j1.96847,3.22396-j2.30009,2.67864-j2.41997,2.23575-j2.4245,1.88162-j2.36927,1.59864-j2.28508,3897.6
2.51729+j2.56226,4.43634+j1.74829,5.12413+j0.0780316,4.77277-j1.29713,4.05274-j2.0849,3.33612-j2.44314,2.73471-j2.55687,2.25647-j2.5443,1.88124-j2.4704,1.58615-j2.36931,3373.2
2.01867+j2.81057,4.38536+j2.60416,5.8488+j0.696684,5.62337-j1.31696,4.63518-j2.45154,3.64934-j2.88608,2.87065-j2.96436,2.28981-j2.88781,1.85848-j2.75139,1.53413-j2.59742,2514
1.99737+j2.81721,4.37674+j2.64148,5.88029+j0.730086,5.66505-j1.31639,4.66306-j2.46955,3.66328-j2.90751,2.87594-j2.98346,2.29042-j2.90343,1.85672-j2.76386,1.53125-j2.60734,2487.6
2.47016+j2.59449,4.44322+j1.82795,5.1922+j0.12584,4.84584-j1.3012,4.10385-j2.11634,3.36531-j2.48159,2.7487-j2.59323,2.26112-j2.57573,1.88047-j2.49666,1.58236-j2.391,3262.8
2.05904+j2.79719,4.40014+j2.53361,5.78928+j0.635306,5.54594-j1.31765,4.58323-j2.41808,3.62311-j2.8462,2.86052-j2.92868,2.28845-j2.8585,1.86162-j2.72793,1.53943-j2.57869,2565.6
2.23032+j2.72827,4.44114+j2.23682,5.53883+j0.400006,5.23735-j1.31542,4.37414-j2.28493,3.51419-j2.68636,2.81592-j2.78368,2.27996-j2.73788,1.87223-j2.63036,1.55961-j2.50023,2811.6
2.78565+j2.32998,4.35004+j1.29321,4.72867-j0.166046,4.36724-j1.26645,3.76503-j1.91052,3.16566-j2.22854,2.64808-j2.35053,2.2232-j2.36286,1.88019-j2.3166,1.6038-j2.24077,4256.4
